location,date,decimalLatitude,decimalLongitude,mean_wind_speed_1,mean_wind_speed_5,mean_wind_speed_16,mean_wind_speed_22,mean_wind_speed_30,mean_pres,mean_humid,mean_shortRad,mean_temp,mean_precip
ORNL,Nov-17,35.964135,-84.282592,0.380689655,0.527931034,0.613103448,1.4292,1.783103448,97.83409069,66.51482759,108.7634483,10.85178571,2.046896552
ORNL,Dec-17,35.964135,-84.282592,0.437666667,0.653333333,0.783333333,1.646818182,2.079333333,97.829692,65.92933333,76.07333333,4.39729,0
ORNL,Jan-18,35.964135,-84.282592,0.432,0.599333333,0.70862069,3.12,1.852333333,98.260141,60.83133333,100.363,1.476283333,0.902333333
ORNL,Feb-18,35.964135,-84.282592,0.465555556,0.726296296,0.857777778,1.777777778,2.194444444,98.09822481,77.37259259,89.88,9.688359259,5.681481481
ORNL,Mar-18,35.964135,-84.282592,0.514333333,0.771,0.872592593,1.932333333,2.3675,97.48044233,60.27866667,153.069,8.55192,1.736
ORNL,Apr-18,35.964135,-84.282592,0.494827586,0.751034483,0.72137931,1.824482759,2.369655172,97.46227517,59.14103448,209.5613793,12.41541111,3.100344828
ORNL,May-18,35.964135,-84.282592,0.242333333,0.384,0.250666667,1.195,1.756666667,97.501906,70.21266667,259.9216667,21.96057727,1.904666667
ORNL,Jun-18,35.964135,-84.282592,0.24,0.387777778,0.241111111,1.077037037,1.584074074,97.71490731,74.91769231,256.3384615,23.91361154,2.998275862
ORNL,Jul-18,35.964135,-84.282592,0.239666667,0.363333333,0.230666667,1.025217391,1.486666667,97.90440567,74.73666667,258.6023333,24.58057,1.348
ORNL,Aug-18,35.964135,-84.282592,0.227,0.349,0.228,0.999666667,1.436666667,98.025444,77.22633333,219.6973333,23.75491667,0
ORNL,Sep-18,35.964135,-84.282592,0.239310345,0.356896552,0.234137931,1.081724138,1.504137931,97.98407759,80.48448276,169.1024138,23.33036207,0
ORNL,Oct-18,35.964135,-84.282592,0.248,0.374230769,0.269230769,1.200769231,1.656538462,98.02638038,74.93038462,150.3957692,16.70948846,0
ORNL,Nov-18,35.964135,-84.282592,0.350434783,0.514137931,0.59862069,1.45,1.872413793,98.02595759,74.65310345,79.54724138,6.675368966,0
ORNL,Dec-18,35.964135,-84.282592,0.405,0.600333333,0.703,1.574333333,2.002666667,97.98960167,72.64866667,64.851,6.16766,2.946333333
ORNL,Jan-19,35.964135,-84.282592,0.429,0.659,0.766666667,1.658666667,2.102,98.08057,68.627,90.74866667,3.595893333,3.088
ORNL,Feb-19,35.964135,-84.282592,0.464444444,0.712962963,0.835185185,1.789259259,2.25037037,98.08737556,71.01222222,95.9762963,8.691718519,8.696666667
ORNL,Mar-19,35.964135,-84.282592,0.504,0.740333333,0.828666667,1.754333333,2.211333333,98.17600233,52.93533333,182.815,9.018256667,3.212333333
ORNL,Apr-19,35.964135,-84.282592,0.392962963,0.638275862,0.529655172,1.577931034,2.154827586,97.6677331,60.18689655,233.7024138,17.16316207,3.233103448
ORNL,May-19,35.964135,-84.282592,0.236666667,0.394333333,0.253666667,1.215,1.794,97.71576733,70.29,272.408,21.61101,4.188333333
ORNL,Jun-19,35.964135,-84.282592,0.233571429,0.400714286,0.260714286,1.199285714,1.706071429,97.51940857,70.2575,236.9414286,22.24774286,5.505517241
ORNL,Jul-19,35.964135,-84.282592,0.227,0.382,0.24137931,0.996333333,1.403333333,97.69703867,78.22166667,253.2236667,24.52928667,3.620333333
ORNL,Aug-19,35.964135,-84.282592,0.232666667,0.355,0.226666667,0.964666667,1.337666667,97.545849,75.21466667,239.6723333,24.31341667,2.267333333
ORNL,Sep-19,35.964135,-84.282592,0.243103448,0.355862069,0.232758621,0.952068966,1.336206897,97.80459966,63.2137931,229.3834483,25.01243448,1.037931034
ORNL,Oct-19,35.964135,-84.282592,0.261666667,0.395,0.305666667,1.218666667,1.673333333,97.64401967,72.70866667,142.4653333,16.93076,4.070333333
ORNL,Nov-19,35.964135,-84.282592,0.336896552,0.506206897,0.540689655,1.347931034,1.740689655,97.86474069,66.50068966,114.747931,7.70167931,2.776896552
ORNL,Dec-19,35.964135,-84.282592,0.411666667,0.656666667,0.751666667,1.644333333,2.073,97.81937167,71.11133333,83.267,7.876983333,2.082
ORNL,Jan-20,35.964135,-84.282592,0.431,0.688,0.775333333,1.637,2.057,98.02046933,71.73633333,78.74733333,6.65681,4.785
ORNL,Feb-20,35.964135,-84.282592,0.445714286,0.746785714,0.835357143,1.75,2.190714286,97.74977179,77.75,100.3192857,6.492982143,6.736071429
ORNL,Mar-20,35.964135,-84.282592,0.47,0.773,0.828,1.765,2.217666667,97.87796733,78.411,120.565,13.16205333,4.616333333
ORNL,Apr-20,35.964135,-84.282592,0.363103448,0.593793103,0.471724138,1.449310345,1.983103448,97.34089103,63.06034483,225.0534483,13.72344483,0.862068966
ORNL,May-20,35.964135,-84.282592,0.244666667,0.404666667,0.249,1.212333333,1.729333333,97.62956867,78.57733333,237.5653333,17.59642333,1.251
ORNL,Jun-20,35.964135,-84.282592,0.226896552,0.394827586,0.223448276,1.348965517,1.655862069,97.64157069,79.65,253.3148276,22.42733793,3.915172414
ORNL,Jul-20,35.964135,-84.282592,0.229,0.381333333,0.216333333,1.117333333,1.429666667,97.59060467,71.24833333,271.684,25.61787667,2.426333333
ORNL,Aug-20,35.964135,-84.282592,0.220333333,0.374333333,0.209666667,1.162,1.376,97.527978,78.364,216.4453333,23.77327,4.186333333
ORNL,Sep-20,35.964135,-84.282592,0.242068966,0.39137931,0.2655,1.519655172,1.705172414,97.75918931,76.24965517,186.6324138,20.59851724,4.224827586
ORNL,Oct-20,35.964135,-84.282592,0.253333333,0.399333333,0.278666667,1.229,1.561,97.80370667,73.01466667,147.247,16.64591333,6.021
ORNL,Nov-20,35.964135,-84.282592,0.359310345,0.536551724,0.578965517,1.419655172,1.854482759,98.16255448,59.43793103,124.4951724,12.22655172,1.87
ORNL,Dec-20,35.964135,-84.282592,0.382,0.596,0.638666667,1.485333333,1.901333333,97.821642,69.34733333,86.49466667,4.855666667,1.084
ORNL,Jan-21,35.964135,-84.282592,0.400333333,0.646333333,0.703333333,1.601052632,2.005,97.68823133,69.55666667,81.80433333,3.701843333,0
ORNL,Feb-21,35.964135,-84.282592,0.425185185,0.663703704,0.715555556,1.71,1.949259259,97.7409363,70.83888889,113.9496296,4.591311111,0
ORNL,Mar-21,35.964135,-84.282592,0.502,0.763666667,0.816666667,1.749,2.220666667,97.97600267,53.705,170.4906667,12.55046,6.293333333
ORNL,Apr-21,35.964135,-84.282592,0.375862069,0.602068966,0.510689655,1.387586207,1.972413793,97.51625241,52.32482759,231.1289655,14.8451931,2.094137931
ORNL,May-21,35.964135,-84.282592,0.252666667,0.408,0.243,1.160333333,1.713,97.92083967,62.83333333,244.1556667,18.44729,2.514
ORNL,Jun-21,35.964135,-84.282592,0.224482759,0.384827586,0.194827586,1.007586207,1.522758621,97.67576483,73.27517241,261.2072414,23.0854,3.816206897
ORNL,Jul-21,35.964135,-84.282592,0.220333333,0.373333333,0.197666667,0.987,1.491,97.74366033,78.843,254.047,24.05981667,2.668333333
ORNL,Aug-21,35.964135,-84.282592,0.216333333,0.363333333,0.191,0.936,1.359333333,97.78001833,80.86166667,220.384,24.19354333,5.480666667
ORNL,Sep-21,35.964135,-84.282592,0.225517241,0.320344828,0.192068966,0.933103448,1.377241379,97.75034308,80.01896552,203.6858621,20.68294483,1.942068966
ORNL,Oct-21,35.964135,-84.282592,0.240666667,0.384,0.221333333,1.032666667,1.525,97.55262867,83.54066667,130.0006667,16.5254,4.411
ORNL,Nov-21,35.964135,-84.282592,0.332413793,0.519310345,0.492068966,1.318275862,1.785172414,98.09713207,57.8262069,124.7006897,7.171193333,1.87862069
ORNL,Dec-21,35.964135,-84.282592,0.410333333,0.707666667,0.735,1.654333333,2.128333333,97.73276167,72.48433333,75.964,14.47618571,2.413333333
ORNL,Jan-22,35.964135,-84.282592,0.427333333,0.684,0.723666667,1.625333333,2.086666667,97.88619333,65.394,100.3976667,1.87838,1.375666667
ORNL,Feb-22,35.964135,-84.282592,0.472222222,0.758888889,0.793333333,1.716666667,2.175925926,98.10978,60.75481481,131.0888889,6.747162963,6.317777778
ORNL,Mar-22,35.964135,-84.282592,0.548214286,0.930714286,0.965,2.064285714,2.605714286,97.5574175,53.16,190.9610714,12.79143571,1.357333333
ORNL,Apr-22,35.964135,-84.282592,0.42037037,0.71037037,0.639259259,1.58962963,2.165185185,97.63946111,53.69555556,221.5681481,15.15744074,4.770689655
ORNL,May-22,35.964135,-84.282592,0.231333333,0.418,0.245333333,1.166333333,1.781666667,97.500892,70.26933333,254.4636667,20.63964,4.425666667
ORNL,Jun-22,35.964135,-84.282592,0.229310345,0.384137931,0.240689655,1.03862069,1.644827586,97.5959731,63.93103448,297.7644828,24.48245862,2.506551724
TALL,Apr-15,32.950461,-87.393269,0.394285714,1.184285714,2.65,3.304285714,,99.01559286,,nan,17.53995714,
TALL,May-15,32.950461,-87.393269,0.599130435,0.96173913,2.279666667,2.767333333,,100.0058995,,nan,22.33432333,
TALL,Jun-15,32.950461,-87.393269,0.560344828,1.034137931,2.31862069,2.712068966,,99.65725241,,nan,25.67657241,
TALL,Jul-15,32.950461,-87.393269,0.511666667,1.055,2.320333333,2.718666667,,99.599403,,nan,26.94832667,
TALL,Aug-15,32.950461,-87.393269,0.462666667,0.978666667,2.123666667,2.643,,99.556753,,nan,25.77604667,
TALL,Sep-15,32.950461,-87.393269,0.36,0.69,1.356666667,2.095517241,,99.60249793,,nan,23.30823448,
TALL,Oct-15,32.950461,-87.393269,0.490454545,1.076363636,nan,3.033181818,,99.69109267,,nan,19.16235909,
TALL,Nov-15,32.950461,-87.393269,0.593461538,1.103076923,nan,3.148928571,,100.0768772,,nan,14.60250385,
TALL,Dec-15,32.950461,-87.393269,0.679375,1.324,2.969375,3.426538462,,99.91129414,83.483,60.97785714,14.01773,
TALL,Jan-16,32.950461,-87.393269,0.815333333,1.385666667,2.862,3.306153846,,99.89244967,1170.895,119.7314815,5.410321053,
TALL,Feb-16,32.950461,-87.393269,1.018928571,1.649642857,3.348214286,3.884642857,,99.91974964,nan,160.6542857,9.662132,
TALL,Mar-16,32.950461,-87.393269,1.051785714,1.573,3.178333333,3.759,,99.71561167,50.75,178.0156667,15.46132,
TALL,Apr-16,32.950461,-87.393269,0.750689655,1.316551724,2.754482759,3.177241379,,99.75003276,58.46533333,238.6375862,18.2071931,
TALL,May-16,32.950461,-87.393269,0.475666667,1.167333333,2.542,2.937333333,,99.65036833,nan,267.3866667,21.63304333,
TALL,Jun-16,32.950461,-87.393269,0.4025,0.958333333,2.076521739,2.319166667,,99.63221042,nan,280.6068182,26.40511,
TALL,Jul-16,32.950461,-87.393269,0.485333333,1.108,2.384666667,2.704666667,,99.780787,nan,265.1706667,26.99618333,
TALL,Aug-16,32.950461,-87.393269,0.375666667,0.835,1.761333333,2.168,,99.66510533,nan,237.374,26.81543,
TALL,Sep-16,32.950461,-87.393269,0.393448276,0.912413793,2.014137931,2.431034483,,99.72089517,nan,228.1027586,26.17942069,
TALL,Oct-16,32.950461,-87.393269,0.442,1.023333333,2.337666667,2.912333333,,99.96635533,nan,198.1723333,22.24058667,
TALL,Nov-16,32.950461,-87.393269,0.496206897,1.167586207,2.572758621,3.136206897,,100.0622597,nan,136.4496552,15.71615517,
TALL,Dec-16,32.950461,-87.393269,0.558333333,1.459444444,2.733684211,3.345263158,,100.1162561,nan,72.75421053,8.260110526,
TALL,Jan-17,32.950461,-87.393269,0.913333333,1.630740741,3.185925926,3.544444444,,99.85115667,70.01142857,113.1037037,nan,
TALL,Feb-17,32.950461,-87.393269,0.865925926,1.505185185,2.918518519,nan,,99.71040778,66.93222222,130.5988889,nan,
TALL,Mar-17,32.950461,-87.393269,0.851875,1.459375,3.032333333,nan,,100.4592625,59.32766667,179.0973333,nan,
TALL,Apr-17,32.950461,-87.393269,nan,nan,3.036896552,3.429166667,,nan,61.92310345,244.9465517,nan,
TALL,May-17,32.950461,-87.393269,0.547333333,1.271,2.710333333,3.187666667,,99.383842,68.42433333,244.609,nan,
TALL,Jun-17,32.950461,-87.393269,0.454827586,1.055172414,2.267931034,2.763103448,,99.49628483,79.65,227.7665517,nan,
TALL,Jul-17,32.950461,-87.393269,0.405666667,0.937666667,2.008666667,2.378333333,,99.69202733,76.445,263.0353333,nan,2.296666667
TALL,Aug-17,32.950461,-87.393269,0.373333333,0.843333333,1.837,2.246666667,,99.58365767,78.48533333,196.795,25.37609655,2.126
TALL,Sep-17,32.950461,-87.393269,0.357857143,0.797307692,1.829642857,2.33037037,,99.54870138,69.06034483,215.5362069,23.16816667,1.751724138
TALL,Oct-17,32.950461,-87.393269,0.526333333,1.091666667,2.447,3.078333333,,99.78409567,71.52333333,169.2393333,18.49442414,2.756666667
TALL,Nov-17,32.950461,-87.393269,0.564827586,1.133448276,2.425172414,3.025862069,,99.95841379,69.82793103,126.3858621,13.85427241,0.253103448
TALL,Dec-17,32.950461,-87.393269,0.67962963,1.310740741,2.638928571,3.152857143,,100.3105554,72.41571429,72.68607143,8.087646429,0.109
TALL,Jan-18,32.950461,-87.393269,0.8,1.469666667,2.814,3.454666667,,100.7247407,57.81233333,116.8816667,5.519896552,0.918666667
TALL,Feb-18,32.950461,-87.393269,0.873333333,1.541851852,3.00037037,3.567407407,,100.4797307,80.02703704,103.2859259,13.83526296,0.709259259
TALL,Mar-18,32.950461,-87.393269,0.903,1.638666667,3.205666667,3.81,,99.992598,61.28833333,178.61,13.10694667,2.303666667
TALL,Apr-18,32.950461,-87.393269,0.72,1.508965517,3.07,3.635517241,,99.86938621,61.08724138,238.3517241,15.54667931,3.713793103
TALL,May-18,32.950461,-87.393269,0.56,0.992,2.142,2.559333333,,99.804585,69.27533333,247.0303333,23.60535333,2.429
TALL,Jun-18,32.950461,-87.393269,0.505517241,1.046206897,2.193793103,2.564137931,,99.78678517,71.29965517,278.2541379,26.02825926,1.885172414
TALL,Jul-18,32.950461,-87.393269,0.41,0.899642857,1.854642857,2.281428571,,99.83222444,76.02107143,243.0428571,26.38153043,3.379666667
TALL,Aug-18,32.950461,-87.393269,0.462666667,1.050333333,2.155,2.552333333,,100.0445213,76.702,229.4926667,25.60003333,2.717
TALL,Sep-18,32.950461,-87.393269,0.395517241,1.034,1.92,2.36862069,,99.89367414,78.00206897,192.9693103,25.51477241,3.039655172
TALL,Oct-18,32.950461,-87.393269,0.441,nan,2.215,2.812666667,,100.034432,70.31633333,158.642,19.68445667,0.608
TALL,Nov-18,32.950461,-87.393269,0.54862069,1.213333333,2.524137931,3.110689655,,100.1470586,77.43724138,96.67413793,9.849551724,0.064827586
TALL,Dec-18,32.950461,-87.393269,0.673,1.325714286,2.695862069,3.235714286,,99.90889367,76.411,86.43333333,16.80946667,0.050666667
TALL,Jan-19,32.950461,-87.393269,0.759333333,nan,2.809333333,nan,,100.0581527,67.81724138,108.3496667,13.3024,0.094333333
TALL,Feb-19,32.950461,-87.393269,0.842592593,1.429090909,2.978888889,nan,,99.90942889,75.30592593,101.2118519,13.16099565,2.095185185
TALL,Mar-19,32.950461,-87.393269,0.883,1.557,2.977333333,3.438461538,,100.0909047,56.79066667,186.3163333,12.76278,3.681666667
TALL,Apr-19,32.950461,-87.393269,0.673448276,1.366206897,2.896206897,3.372758621,,99.5398331,64.42793103,234.6086207,18.4286,3.195517241
TALL,May-19,32.950461,-87.393269,0.471111111,1.156666667,2.483333333,2.883,,99.62618278,68.16,271.9943333,23.63402667,2.185333333
TALL,Jun-19,32.950461,-87.393269,0.436206897,1.11,2.452758621,2.87,,99.51597655,71.55862069,262.3682759,24.99605862,0.698275862
TALL,Jul-19,32.950461,-87.393269,0.384827586,0.930333333,2.074333333,2.468333333,,99.700355,71.87533333,255.3986667,26.28869667,0
TALL,Aug-19,32.950461,-87.393269,0.364333333,0.89,1.905333333,2.324333333,,99.52007467,73.33833333,247.9063333,26.22828,0
TALL,Sep-19,32.950461,-87.393269,0.359655172,0.90137931,1.939655172,2.448275862,,99.7491669,58.67586207,244.637931,27.65694138,0
TALL,Oct-19,32.950461,-87.393269,0.409,1.014333333,2.191333333,2.730333333,,99.60947067,74.09433333,125.608,19.12353,0
TALL,Nov-19,32.950461,-87.393269,0.543448276,1.247586207,2.61,3.214482759,,99.96425931,62.07931034,137.817931,11.28086897,0
TALL,Dec-19,32.950461,-87.393269,0.677666667,1.34,2.625666667,3.603333333,,99.88317833,75.97766667,88.62366667,10.43626333,0
TALL,Jan-20,32.950461,-87.393269,0.759,1.411666667,2.767333333,nan,,100.1234317,68.871,103.7836667,10.55701667,0
TALL,Feb-20,32.950461,-87.393269,0.872592593,1.570357143,3.07,3.387272727,,99.900135,74.40892857,116.1707143,10.35266071,0
TALL,Mar-20,32.950461,-87.393269,0.64,1.499666667,2.990333333,3.503333333,,99.954632,76.958,147.509,17.45266,0
TALL,Apr-20,32.950461,-87.393269,nan,1.334137931,2.757241379,3.347931034,,99.46489069,59.89068966,237.0793103,17.02824828,0
TALL,May-20,32.950461,-87.393269,nan,1.194666667,2.557,3.074333333,,99.624418,66.78966667,272.2763333,20.63277,0
TALL,Jun-20,32.950461,-87.393269,nan,1.0875,2.40125,2.808333333,,99.57544,78.69916667,237.20375,24.49025,0
TALL,Jul-20,32.950461,-87.393269,nan,0.866333333,1.878666667,2.218,,99.58748133,78.47233333,247.7526667,26.10397333,3.628
TALL,Aug-20,32.950461,-87.393269,nan,0.914,1.958666667,2.369,,99.478769,77.31733333,232.7786667,25.79856667,0.286666667
TALL,Sep-20,32.950461,-87.393269,nan,0.917586207,2.049655172,2.644827586,,99.62175276,77.33827586,188.8303448,22.82766207,0.014827586
TALL,Oct-20,32.950461,-87.393269,nan,1.034666667,2.211333333,2.809,,99.72617667,75.164,168.3923333,19.30817667,0
TALL,Nov-20,32.950461,-87.393269,0.478275862,1.062758621,2.258965517,2.878965517,,100.1726586,68.04689655,124.6758621,14.9976069,0
TALL,Dec-20,32.950461,-87.393269,0.652,1.290666667,2.609,3.175666667,,99.97399833,68.67733333,106.4176667,8.899806667,0
TALL,Jan-21,32.950461,-87.393269,0.720666667,1.362333333,2.673333333,3.209333333,,99.890495,68.80266667,99.347,7.831203333,0
TALL,Feb-21,32.950461,-87.393269,0.816296296,1.516666667,2.813333333,3.402592593,,99.88663111,69.02037037,130.6711111,8.131614815,0
TALL,Mar-21,32.950461,-87.393269,0.837666667,1.462,2.863666667,3.449333333,,100.0034087,63.594,164.8873333,15.55047333,0
TALL,Apr-21,32.950461,-87.393269,0.567241379,1.286551724,2.7,3.214482759,,99.64165759,54.18653846,250.5772414,17.40107241,0
TALL,May-21,32.950461,-87.393269,0.437666667,1.18,2.629666667,3.195666667,,99.92355033,62.62384615,268.066,20.92989,4.080333333
TALL,Jun-21,32.950461,-87.393269,0.380689655,0.999655172,2.254827586,2.727586207,,99.64275414,78.35068966,227.5862069,24.2242931,4.12
TALL,Jul-21,32.950461,-87.393269,0.345172414,0.869,1.878333333,2.266666667,,99.74585759,81.95466667,231.945,24.97556333,1.647666667
TALL,Aug-21,32.950461,-87.393269,0.321,0.851666667,1.887666667,2.338666667,,99.69786,80.14366667,209.7403333,25.53763667,3.144333333
TALL,Sep-21,32.950461,-87.393269,0.289655172,0.794137931,1.769655172,2.25137931,,99.6827869,77.52103448,189.0865517,22.89795517,2.896206897
TALL,Oct-21,32.950461,-87.393269,0.403666667,1.049666667,2.354,2.900333333,,99.57819833,76.205,163.3836667,19.38170333,2.824
TALL,Nov-21,32.950461,-87.393269,0.4788,1.242222222,2.523793103,3.125862069,,100.1938744,63.06827586,144.2124138,11.77796207,2.392413793
TALL,Dec-21,32.950461,-87.393269,1.031,1.465666667,2.910333333,3.482333333,,99.83666167,88.53133333,78.98466667,14.11247778,1.638333333
TALL,Jan-22,32.950461,-87.393269,1.162333333,1.608333333,3.003666667,3.623076923,,100.0469967,66.71133333,121.402,6.160403333,4.342666667
TALL,Feb-22,32.950461,-87.393269,1.219166667,1.67875,3.135833333,3.757916667,,100.1755138,67.31208333,142.525,11.93932381,6.103703704
TALL,Mar-22,32.950461,-87.393269,1.13,1.523333333,2.892,3.513333333,,99.74088367,64.69086957,204.863,14.69239,5.093333333
TALL,Apr-22,32.950461,-87.393269,1.007931034,1.537586207,3.066206897,3.728965517,,99.7267231,64.58461538,242.9606897,17.77087931,4.494827586
TALL,May-22,32.950461,-87.393269,0.67,1.200333333,2.582333333,3.12,,99.51911133,65.83947368,276.8556667,22.96724,2.585666667
TALL,Jun-22,32.950461,-87.393269,0.441034483,0.927586207,1.930689655,2.431724138,,99.56913241,69.38318182,266.0331034,26.36297931,0.958275862
WOOD,Jun-15,47.128223,-99.241321,0.596666667,2.806296296,3.62037037,,,94.4973037,nan,268.447037,18.54754815,
WOOD,Jul-15,47.128223,-99.241321,0.742666667,3.374666667,4.390666667,,,94.269879,nan,269.4196667,20.94214,
WOOD,Aug-15,47.128223,-99.241321,1.110666667,3.207,3.979333333,,,94.427802,69.54416667,225.7256667,20.11871333,
WOOD,Sep-15,47.128223,-99.241321,1.507647059,3.525172414,4.365172414,,,94.42369931,67.532,168.9906897,18.04880769,
WOOD,Oct-15,47.128223,-99.241321,nan,4.499333333,5.531,,,94.60205233,64.217,103.8973333,6.97190625,
WOOD,Nov-15,47.128223,-99.241321,2.235333333,4.197241379,5.16862069,,,94.29972379,71.53172414,63.66793103,0.438089655,
WOOD,Dec-15,47.128223,-99.241321,2.237,4.070333333,4.796,,,94.16357967,80.68866667,51.76866667,-6.816643333,
WOOD,Jan-16,47.128223,-99.241321,2.666666667,4.429333333,5.151,,,94.351013,81.44533333,66.70766667,-10.41360667,
WOOD,Feb-16,47.128223,-99.241321,2.6725,4.727142857,5.471785714,,,94.44804964,78.47035714,94.06892857,-5.375907143,
WOOD,Mar-16,47.128223,-99.241321,2.155333333,4.148333333,4.910333333,,,94.171243,67.253,153.8833333,2.215096667,
WOOD,Apr-16,47.128223,-99.241321,2.554827586,4.822413793,5.633103448,,,94.48533724,66.95689655,177.1741379,4.460275862,
WOOD,May-16,47.128223,-99.241321,1.807241379,3.904137931,4.675333333,,,94.392258,60.417,250.8923333,13.86232333,
WOOD,Jun-16,47.128223,-99.241321,0.87137931,3.733103448,4.649310345,,,94.49720138,68.78689655,299.6996552,18.61902069,
WOOD,Jul-16,47.128223,-99.241321,0.695,3.123,3.972333333,,,94.38663933,77.256,248.486,20.27218,
WOOD,Aug-16,47.128223,-99.241321,0.498666667,2.923666667,3.817333333,,,94.573947,73.2524,246.3336667,19.57127333,
WOOD,Sep-16,47.128223,-99.241321,0.611818182,3.544615385,4.398275862,,,94.58062897,nan,149.6841379,13.86297931,
WOOD,Oct-16,47.128223,-99.241321,nan,3.8056,4.8228,,,94.4337416,nan,94.8928,6.7208,
WOOD,Nov-16,47.128223,-99.241321,5.16,8.505,10.36,,,92.09912,nan,nan,nan,
